time NV31 NV44 XDUT_LP1_I XDUT_B1_I XDUT_L2_I XDUT_L3_I XDUT_B2_I XDUT_LP2_I
6.774999999999984e-011 -1.900557394199410e-004 2.235959202890642e-004 2.450727100095804e-004 2.260679099278649e-004 -2.883166498744570e-004 3.419353501255430e-004 1.615100890475947e-004 2.761089690182169e-004 
6.799999999999984e-011 -5.866678081555207e-005 3.381919577211568e-005 2.496846256630919e-004 2.418648211858698e-004 -3.079346160933540e-004 3.223173839066460e-004 1.137745318392900e-004 2.338826220646824e-004 
6.824999999999984e-011 3.072654601625409e-005 -9.146699817531380e-005 2.584534976282745e-004 2.568588662748176e-004 -3.178256567023048e-004 3.124263432976952e-004 1.089908725119054e-004 2.012306086188179e-004 
6.849999999999984e-011 1.151805072964982e-004 -6.029859433501301e-005 2.654509714540388e-004 2.640755064069152e-004 -3.168032385024953e-004 3.134487614975047e-004 1.488220972120575e-004 1.937132148798777e-004 
6.874999999999984e-011 1.038858350638035e-004 7.329122863907296e-006 2.667678417863656e-004 2.610488564850722e-004 -3.079477002779102e-004 3.223042997220897e-004 2.155306248808265e-004 2.134499997460820e-004 
6.899999999999984e-011 9.044418628108934e-005 1.273562404907054e-004 2.625258530716249e-004 2.511462908945696e-004 -2.968947124687346e-004 3.333572875312653e-004 2.810650866046139e-004 2.496921711436513e-004 
6.924999999999984e-011 2.337141359419777e-005 1.716459238398475e-004 2.563774736952566e-004 2.412786333320125e-004 -2.894120567497087e-004 3.408399432502913e-004 3.193532650969208e-004 2.850485749218407e-004 
6.949999999999984e-011 4.388902652881458e-006 1.981482320843530e-004 2.527002288363004e-004 2.373909923600639e-004 -2.889445356363896e-004 3.413074643636103e-004 3.183822975932060e-004 3.046185294959805e-004 
6.974999999999984e-011 -3.235551165662887e-005 1.366280421353680e-004 2.537105135265793e-004 2.410197558109293e-004 -2.952894413906551e-004 3.349625586093449e-004 2.851780237617665e-004 3.029206213706644e-004 
6.999999999999984e-011 -7.802466015573413e-006 8.974247529293890e-005 2.585037874831526e-004 2.491225676142635e-004 -3.051969231920436e-004 3.250550768079564e-004 2.399426072399651e-004 2.847419990654655e-004 
7.024999999999984e-011 -8.584740919591260e-006 7.885090895051080e-006 2.641650791750963e-004 2.566484312297776e-004 -3.144100114414695e-004 3.158419885585305e-004 2.039313598036656e-004 2.606768610799029e-004 
7.049999999999983e-011 3.190394365933693e-005 -8.673854721568966e-006 2.676877018283695e-004 2.596429220873379e-004 -3.197564253572615e-004 3.104955746427385e-004 1.898121057165609e-004 2.413070801596163e-004 
7.074999999999983e-011 2.577348786356393e-005 -3.153802124333856e-005 2.674360824466354e-004 2.570376994656011e-004 -3.202099982276122e-004 3.100420017723878e-004 1.989111532269043e-004 2.331230875784914e-004 
7.099999999999983e-011 4.757814378810740e-005 8.081611380264993e-006 2.636447796802286e-004 2.506204630652741e-004 -3.167792017232862e-004 3.134727982767137e-004 2.236819768904067e-004 2.370044682347169e-004 
7.124999999999983e-011 2.075832382672039e-005 1.414310639188564e-005 2.580353971944619e-004 2.437382705951314e-004 -3.116730899492929e-004 3.185789100507071e-004 2.522386853028426e-004 2.489375484797563e-004 
7.149999999999983e-011 2.884540803064272e-005 5.129083704991261e-005 2.528995760886075e-004 2.394286813719429e-004 -3.072558796229879e-004 3.229961203770121e-004 2.735893101471504e-004 2.624599569031492e-004 
7.174999999999983e-011 -1.205607884447684e-006 3.617209262784285e-005 2.500631217481154e-004 2.393696855141964e-004 -3.051576495133629e-004 3.250943504866371e-004 2.811692511541575e-004 2.717553685968795e-004 
7.199999999999983e-011 1.229023613776693e-005 4.850424443753043e-005 2.501456149678949e-004 2.430313386012464e-004 -3.057939349057293e-004 3.244580650942707e-004 2.750642999154971e-004 2.738922020479465e-004 
7.224999999999983e-011 -8.303846917544402e-006 1.662440583301907e-005 2.524488314562463e-004 2.484005549999606e-004 -3.084375834109127e-004 3.218144165890873e-004 2.606311819462093e-004 2.694422158312099e-004 
7.249999999999983e-011 1.406993530509496e-005 2.566817357754038e-005 2.554609612455937e-004 2.529355352258445e-004 -3.117442814751989e-004 3.185077185248011e-004 2.452504918425193e-004 2.615104590523505e-004 
7.274999999999983e-011 -1.102718873196339e-006 1.237171070230241e-006 2.576438834388783e-004 2.547912941072639e-004 -3.144206159258783e-004 3.158313840741217e-004 2.348759750185720e-004 2.538591764564095e-004 
7.299999999999983e-011 2.257700436263600e-005 2.171724238379984e-005 2.580895954002537e-004 2.535080763534345e-004 -3.157182137652535e-004 3.145337862347465e-004 2.320592338041356e-004 2.492070050580708e-004 
7.324999999999983e-011 5.554975985859032e-006 6.135384389068738e-006 2.567686172661854e-004 2.499615367273902e-004 -3.155883613236713e-004 3.146636386763287e-004 2.357990829158053e-004 2.483879770918548e-004 
7.349999999999982e-011 2.594777153879273e-005 2.938811999902485e-005 2.543543357258129e-004 2.457425327047527e-004 -3.145235927946000e-004 3.157284072054000e-004 2.427978467159362e-004 2.504840669717324e-004 
7.374999999999982e-011 5.794356877747071e-006 1.115763522991216e-005 2.517954420242270e-004 2.423638313461096e-004 -3.132326901575256e-004 3.170193098424744e-004 2.493098498809613e-004 2.536390104942188e-004 
7.399999999999982e-011 2.415660411988319e-005 2.956195696691157e-005 2.498717457333024e-004 2.406691290304193e-004 -3.123172022260059e-004 3.179347977739941e-004 2.527215827745375e-004 2.560503053793227e-004 
7.424999999999982e-011 3.298130382433643e-006 7.541255214594699e-006 2.489194217569893e-004 2.406417146230259e-004 -3.120718243856050e-004 3.181801756143950e-004 2.522901274771137e-004 2.566825226195628e-004 
7.449999999999982e-011 2.201659274048518e-005 2.487115334396674e-005 2.487998106068568e-004 2.416006709381724e-004 -3.124540475041296e-004 3.177979524958704e-004 2.489400268075673e-004 2.554776243350593e-004 
7.474999999999982e-011 2.125843608967221e-006 4.326902438552819e-006 2.490685434108376e-004 2.426188122893767e-004 -3.131922803468649e-004 3.170597196531351e-004 2.444423896661438e-004 2.531094019826658e-004 
7.499999999999982e-011 2.200440703108457e-005 2.437438420192906e-005 2.492276888116119e-004 2.429425131946282e-004 -3.139539536156593e-004 3.162980463843407e-004 2.404793449067022e-004 2.505075440582893e-004 
7.524999999999982e-011 3.172088073244999e-006 6.262711346823841e-006 2.489361517813946e-004 2.422412830065581e-004 -3.144906509353293e-004 3.157613490646707e-004 2.380056799487557e-004 2.484105052771684e-004 
7.549999999999982e-011 2.384931822382864e-005 2.747098977528442e-005 2.481018219650690e-004 2.406254018001620e-004 -3.147089668754232e-004 3.155430331245768e-004 2.370798575153106e-004 2.471224301270318e-004 
7.574999999999982e-011 5.508462645470009e-006 9.132424962039516e-006 2.468482268712840e-004 2.384818867127767e-004 -3.146604254877378e-004 3.155915745122622e-004 2.370976922640785e-004 2.465158527007399e-004 
7.599999999999982e-011 2.640225078781047e-005 2.932235293808893e-005 2.454027175619031e-004 2.362421272126442e-004 -3.144782594696219e-004 3.157737405303781e-004 2.372191225376506e-004 2.462080114930007e-004 
7.624999999999981e-011 8.091256726045888e-006 1.001293849929825e-005 2.439730424908186e-004 2.341929948611283e-004 -3.143017089503725e-004 3.159502910496275e-004 2.367603353327839e-004 2.457871499941344e-004 
7.649999999999981e-011 2.895401592305489e-005 2.989782946948637e-005 2.426656064965617e-004 2.323951361269651e-004 -3.142212141344886e-004 3.160307858655114e-004 2.354032382930677e-004 2.449807867208934e-004 
7.674999999999981e-011 1.069304349292230e-005 1.112470606427226e-005 2.414666807861731e-004 2.307108174442253e-004 -3.142595414397056e-004 3.159924585602944e-004 2.331922638295799e-004 2.437145190469979e-004 
7.699999999999981e-011 3.181641176803949e-005 3.217562433740340e-005 2.402758186672018e-004 2.288982998925163e-004 -3.143850837149626e-004 3.158669162850374e-004 2.303842664849487e-004 2.420709175232932e-004 
7.724999999999981e-011 1.411596420835600e-005 1.481954226480806e-005 2.389621580998840e-004 2.267145268978533e-004 -3.145419534381899e-004 3.157100465618101e-004 2.272567008132696e-004 2.401962024771799e-004 
7.749999999999981e-011 3.613625096077841e-005 3.722702051699784e-005 2.374132146181177e-004 2.239807561793673e-004 -3.146796191126036e-004 3.155723808873964e-004 2.239627626842641e-004 2.382087430235508e-004 
7.774999999999981e-011 1.966476024720397e-005 2.106606889911275e-005 2.355576342714207e-004 2.205933901346655e-004 -3.147705430316805e-004 3.154814569683195e-004 2.204740379466956e-004 2.361452218885540e-004 
7.799999999999981e-011 4.323530591553780e-005 4.463608798598837e-005 2.333593490636085e-004 2.164887627559678e-004 -3.148128602917986e-004 3.154391397082014e-004 2.166013249455759e-004 2.339527983104169e-004 
7.824999999999981e-011 2.866362166085739e-005 2.989043483635535e-005 2.307926014154229e-004 2.115850063325687e-004 -3.148221280055981e-004 3.154298719944019e-004 2.120536944916344e-004 2.315132045099052e-004 
7.849999999999981e-011 5.459411346539309e-005 5.547138587717194e-005 2.278113675529351e-004 2.057235706493234e-004 -3.148191975935520e-004 3.154328024064480e-004 2.064907312320951e-004 2.286751976448064e-004 
7.874999999999981e-011 4.307030361904747e-005 4.367262157513307e-005 2.243233460440246e-004 1.986216903996791e-004 -3.148203878513502e-004 3.154316121486498e-004 1.995366153853605e-004 2.252748895026946e-004 
7.899999999999981e-011 7.311220483429605e-005 7.348829711682391e-005 2.201713308480031e-004 1.898322433755788e-004 -3.148330372472611e-004 3.154189627527389e-004 1.907444039449635e-004 2.211334273629427e-004 
7.924999999999980e-011 6.732840252936656e-005 6.766550702316276e-005 2.151174131731796e-004 1.786950909871891e-004 -3.148562352477076e-004 3.153957647522924e-004 1.795128972688130e-004 2.160312924848533e-004 
7.949999999999980e-011 1.055680820693789e-004 1.059015909914658e-004 2.088206713054237e-004 1.642572052943015e-004 -3.148845056073568e-004 3.153674943926432e-004 1.649613790026643e-004 2.096633825169934e-004 
7.974999999999980e-011 1.116587420203138e-004 1.120812529697898e-004 2.007976737039603e-004 1.451394082898619e-004 -3.149118585924326e-004 3.153401414075674e-004 1.457624784842750e-004 2.015782242171994e-004 
7.999999999999980e-011 1.672171985952490e-004 1.676558516164525e-004 1.903580069781313e-004 1.193440500585366e-004 -3.149345178109835e-004 3.153174821890165e-004 1.199365882972994e-004 1.911017433653341e-004 
8.024999999999980e-011 1.984184053052393e-004 1.989003086687113e-004 1.765201875713816e-004 8.406846055418845e-005 -3.149519685319420e-004 3.153000314680579e-004 8.466899204770090e-005 1.772516558487924e-004 
8.049999999999980e-011 2.890583643548865e-004 2.895161670997557e-004 1.579618218723933e-004 3.581840904131996e-005 -3.149670659535619e-004 3.152849340464381e-004 3.643358433102046e-005 1.586916320950958e-004 
8.074999999999980e-011 3.638336452058765e-004 3.643719391544738e-004 1.332103087230584e-004 -2.842158886034366e-005 -3.149862543829331e-004 3.152657456170669e-004 -2.782792455195781e-005 1.339256212716180e-004 
8.099999999999980e-011 4.917324463544974e-004 4.924015166148315e-004 1.016058538509432e-004 -1.082907715551323e-004 -3.150195200275546e-004 3.152324799724453e-004 -1.077987635899442e-004 1.022635640840748e-004 
8.124999999999980e-011 5.582236475315885e-004 5.591783880531167e-004 6.559457676258501e-005 -1.941002625644175e-004 -3.150755796407791e-004 3.151764203592209e-004 -1.938304734449549e-004 6.612953671668487e-005 
8.149999999999980e-011 5.906157643676224e-004 5.917531233303808e-004 3.298003548875465e-005 -2.542961118099135e-004 -3.151501395885663e-004 3.151018604114337e-004 -2.543044165232999e-004 3.334751186947360e-005 
8.174999999999980e-011 4.975161863968315e-004 4.987385577238387e-004 1.534810426349306e-005 -2.553515148059078e-004 -3.152212135005806e-004 3.150307864994194e-004 -2.555357238601278e-004 1.557876813926540e-005 
8.199999999999979e-011 4.128025125845757e-004 4.139774456209565e-004 2.194494677872947e-005 -1.848524629657381e-004 -3.152649036541789e-004 3.149870963458211e-004 -1.849894079673361e-004 2.215068156282013e-005 
8.224999999999979e-011 3.431442560025685e-004 3.443493743214963e-004 5.452319132957438e-005 -6.424351154993241e-005 -3.152757477087923e-004 3.149762522912077e-004 -6.411519642674349e-005 5.483430310491835e-005 
8.249999999999979e-011 4.156096478451918e-004 4.164501478771624e-004 1.073091816132545e-004 6.460375348972262e-005 -3.152678096097633e-004 3.149841903902367e-004 6.503159852027267e-005 1.077798969316454e-004 
8.274999999999979e-011 5.171067676956069e-004 5.163637147517892e-004 1.692924632965262e-004 1.629400279307735e-004 -3.152571678383972e-004 3.149948321616028e-004 1.634775692474560e-004 1.698118361433914e-004 
8.299999999999979e-011 6.122128343528135e-004 6.082604280933259e-004 2.255425026538247e-004 2.095999130178503e-004 -3.152436324215744e-004 3.150083675784256e-004 2.098949163223794e-004 2.258225509677744e-004 
8.324999999999979e-011 5.262899500358164e-004 5.190453230466210e-004 2.606111890028642e-004 2.045964582440478e-004 -3.152074701604113e-004 3.150445298395887e-004 2.043544897443745e-004 2.603360717834237e-004 
8.349999999999979e-011 3.557998745285018e-004 3.464136371606358e-004 2.666813479229508e-004 1.673404857065721e-004 -3.151217288055043e-004 3.151302711944957e-004 1.665367017243052e-004 2.657097671008221e-004 
8.374999999999979e-011 1.237331677667498e-004 1.131082999500859e-004 2.493677050471042e-004 1.279017997337663e-004 -3.149666518524174e-004 3.152853481475826e-004 1.267502335940923e-004 2.477657379632899e-004 
8.399999999999979e-011 3.481312385244162e-006 -8.718579699067099e-006 2.242120203687813e-004 1.119638137469706e-004 -3.147346729834769e-004 3.155173270165230e-004 1.107008052097675e-004 2.221114212669179e-004 
8.424999999999979e-011 -4.506161601051508e-005 -5.944946589815314e-005 2.076894335906773e-004 1.299536507277578e-004 -3.144277187896128e-004 3.158242812103872e-004 1.286788661423759e-004 2.051549173910235e-004 
8.449999999999979e-011 3.213572255181778e-005 1.646415636885130e-005 2.094585131019232e-004 1.760226249863069e-004 -3.140602347916985e-004 3.161917652083015e-004 1.747289261379005e-004 2.065152193895138e-004 
8.474999999999979e-011 9.759840298894102e-005 8.467479022673486e-005 2.288816865497568e-004 2.328077997602890e-004 -3.136729635171170e-004 3.165790364828830e-004 2.315499308258280e-004 2.257002792516001e-004 
8.499999999999978e-011 1.749613942324519e-004 1.700647400098483e-004 2.566399262314170e-004 2.791443683120401e-004 -3.133403666907813e-004 3.169116333092187e-004 2.781421907331203e-004 2.536751395520529e-004 
8.524999999999978e-011 1.607804083447417e-004 1.674310650661410e-004 2.803950876307291e-004 2.993639434092922e-004 -3.131538136157783e-004 3.170981863842217e-004 2.988992773700537e-004 2.782861384075518e-004 
8.549999999999978e-011 1.399153061802302e-004 1.576702741977034e-004 2.912429844894187e-004 2.902869491974102e-004 -3.131851438578998e-004 3.170668561421002e-004 2.905008113780472e-004 2.905340658439346e-004 
8.574999999999978e-011 5.803025911477231e-005 8.260041712538079e-005 2.872914288342727e-004 2.615302279151135e-004 -3.134525559569396e-004 3.167994440430603e-004 2.622888411301411e-004 2.881581821693845e-004 
8.599999999999978e-011 2.140825354548030e-005 4.519580553811575e-005 2.730966858774315e-004 2.291421386069394e-004 -3.139075786751241e-004 3.163444213248759e-004 2.299817211377102e-004 2.751657052150082e-004 
8.624999999999978e-011 -2.583132735007241e-005 -1.177066755207245e-005 2.564992267023024e-004 2.073829134512949e-004 -3.144442753718425e-004 3.158077246281575e-004 2.075016263925716e-004 2.587869724899205e-004 
8.649999999999978e-011 2.365226179614849e-006 -2.388196889897387e-007 2.449433108065212e-004 2.034279707597833e-004 -3.149193478722223e-004 3.153326521277777e-004 2.018771235264603e-004 2.460468049632070e-004 
8.674999999999978e-011 1.606805649013004e-005 -3.887581055648662e-006 2.425561830805320e-004 2.162115019773370e-004 -3.151771481382218e-004 3.150748518617782e-004 2.124420309249827e-004 2.412184959598208e-004 
8.699999999999978e-011 7.056923580691278e-005 3.971636365146494e-005 2.488538421080159e-004 2.383398142480426e-004 -3.150864759128488e-004 3.151655240871512e-004 2.328494067910078e-004 2.447033120324700e-004 
8.724999999999978e-011 6.770156318558296e-005 3.681702262663533e-005 2.595771201375567e-004 2.598596935605129e-004 -3.145939773201750e-004 3.156580226798250e-004 2.543503792626950e-004 2.535379961380562e-004 
8.749999999999978e-011 7.940909260105546e-005 5.867866983601231e-005 2.691799364533729e-004 2.725773509747848e-004 -3.137750224487111e-004 3.164769775512889e-004 2.692950334122880e-004 2.631906967319784e-004 
8.774999999999978e-011 3.387782285952032e-005 2.939544584099324e-005 2.735387838387526e-004 2.731882293761804e-004 -3.128415559166169e-004 3.174104440833831e-004 2.737855691977350e-004 2.697076102592619e-004 
8.799999999999977e-011 2.228600893768615e-005 3.453099489087132e-005 2.714854939243728e-004 2.638538276551256e-004 -3.120802017069208e-004 3.181717982930792e-004 2.685166329886118e-004 2.711849002420828e-004 
8.824999999999977e-011 -2.111934727522232e-005 3.211022073535120e-006 2.647222547852735e-004 2.502984889286909e-004 -3.117408421565033e-004 3.185111578434967e-004 2.576259241212071e-004 2.680650590110249e-004 
8.849999999999977e-011 -9.701668768031888e-006 1.813203919845594e-005 2.565953637509024e-004 2.387953777989670e-004 -3.119342316138193e-004 3.183177683861807e-004 2.463704002666767e-004 2.624248649795925e-004 
8.874999999999977e-011 -2.068801264813744e-005 1.343440683519195e-006 2.504731760317923e-004 2.335744143472318e-004 -3.125908269153249e-004 3.176611730846751e-004 2.388657118003030e-004 2.567928686355937e-004 
8.899999999999977e-011 1.794421053263888e-005 2.782427980541115e-005 2.483598114776039e-004 2.355320368626429e-004 -3.134925638405851e-004 3.167594361594149e-004 2.368089180187161e-004 2.530670265431414e-004 
8.924999999999977e-011 1.737676707538820e-005 1.462355972712512e-005 2.502292052040852e-004 2.424365929442569e-004 -3.143546144682196e-004 3.158973855317804e-004 2.394454256138301e-004 2.519336466293667e-004 
8.949999999999977e-011 4.710588203732501e-005 3.655010624065831e-005 2.543147378662601e-004 2.503402723683492e-004 -3.149242803549627e-004 3.153277196450373e-004 2.444738869527826e-004 2.529087042980112e-004 
8.974999999999977e-011 2.561579291829476e-005 1.466807683512139e-005 2.581535474845785e-004 2.555144619487319e-004 -3.150666409243866e-004 3.151853590756134e-004 2.493012264192019e-004 2.548341033961438e-004 
8.999999999999977e-011 3.423192527582383e-005 2.902242398666793e-005 2.598014988859860e-004 2.560212845222712e-004 -3.148088736444959e-004 3.154431263555041e-004 2.520768056155622e-004 2.565032978313435e-004 
9.024999999999977e-011 9.764950647008655e-007 4.124676303981548e-006 2.586108582491763e-004 2.522540239524047e-004 -3.143232268679072e-004 3.159287731320928e-004 2.521699188372271e-004 2.571264117977715e-004 
9.049999999999977e-011 1.066700630296082e-005 2.045495856470140e-005 2.552918310797309e-004 2.463589546454192e-004 -3.138513893002414e-004 3.164006106997586e-004 2.500632809928697e-004 2.565032432428031e-004 
9.074999999999976e-011 -1.119436715216882e-005 5.888554543071881e-007 2.513737906853485e-004 2.409989776248913e-004 -3.136022477782472e-004 3.166497522217528e-004 2.468675240778722e-004 2.549299673656614e-004 
9.099999999999976e-011 1.382421759982158e-005 2.220190030800949e-005 2.484067515850729e-004 2.381182055119571e-004 -3.136696173264319e-004 3.165823826735681e-004 2.437445121176767e-004 2.529535066548132e-004 
9.124999999999976e-011 3.991844257457515e-006 5.618354025356084e-006 2.472750426065241e-004 2.382226644796745e-004 -3.140049335067877e-004 3.162470664932123e-004 2.414769444834055e-004 2.511057949845967e-004 
9.149999999999976e-011 3.272324309275490e-005 2.763240880105011e-005 2.478936070122400e-004 2.403352336511276e-004 -3.144525730377528e-004 3.157994269622472e-004 2.402961553665789e-004 2.497172809837142e-004 
9.174999999999976e-011 1.786240053232637e-005 9.196433945000836e-006 2.493803792728475e-004 2.428769713368974e-004 -3.148237826698033e-004 3.154282173301967e-004 2.399634469734723e-004 2.488594146611803e-004 
9.199999999999976e-011 3.656106596220865e-005 2.861440348312058e-005 2.505640141870097e-004 2.440240495257892e-004 -3.149761140722939e-004 3.152758859277060e-004 2.399843065581803e-004 2.483954346487291e-004 
9.224999999999976e-011 1.167963857176275e-005 8.246194866403057e-006 2.505339994933064e-004 2.429475796223844e-004 -3.148706136309744e-004 3.153813863690256e-004 2.398440886082622e-004 2.480761650837762e-004 
9.249999999999976e-011 2.459924414399981e-005 2.716866656765267e-005 2.489905495314791e-004 2.398335414654348e-004 -3.145793644930190e-004 3.156726355069809e-004 2.391570863846341e-004 2.476437103436633e-004 
9.274999999999976e-011 1.222534989233557e-007 7.741894910747560e-006 2.462826517052587e-004 2.355921891708207e-004 -3.142447737784749e-004 3.160072262215251e-004 2.378060219184767e-004 2.469109918653368e-004 
9.299999999999976e-011 1.862864563940655e-005 2.841559566268779e-005 2.431659075093462e-004 2.314360293830492e-004 -3.140167980418900e-004 3.162352019581100e-004 2.358030562508126e-004 2.457940625804582e-004 
9.324999999999976e-011 1.994688541561936e-006 1.072600828841172e-005 2.404269050566463e-004 2.283026084449847e-004 -3.139932825859114e-004 3.162587174140886e-004 2.333010602600541e-004 2.443065138123057e-004 
9.349999999999976e-011 2.733818689820911e-005 3.256194613833061e-005 2.385533025620260e-004 2.264954180280554e-004 -3.141870133880265e-004 3.160649866119735e-004 2.304889413094246e-004 2.425301805459108e-004 
9.374999999999975e-011 1.431792540394823e-005 1.536690218176115e-005 2.375780886134632e-004 2.256415131190115e-004 -3.145302990714625e-004 3.157217009285375e-004 2.275152001624951e-004 2.405738698647248e-004 
9.399999999999975e-011 3.959619530667904e-005 3.731639310124163e-005 2.371303870851510e-004 2.249232059176132e-004 -3.149097128331025e-004 3.153422871668975e-004 2.244374769704172e-004 2.385315867006262e-004 
9.424999999999975e-011 2.401802470821386e-005 2.031591720773082e-005 2.366357961191923e-004 2.234404544309310e-004 -3.152131238596334e-004 3.150388761403665e-004 2.212010572910330e-004 2.364494822719236e-004 
9.449999999999975e-011 4.625355623243752e-005 4.296433134896621e-005 2.355551755067249e-004 2.205289573935866e-004 -3.153692519347214e-004 3.148827480652786e-004 2.176420003913120e-004 2.343073910851070e-004 
9.474999999999975e-011 2.900171636312554e-005 2.742680644369669e-005 2.335555234141518e-004 2.159077307709564e-004 -3.153659652293020e-004 3.148860347706979e-004 2.135060180790098e-004 2.320168773890301e-004 
9.499999999999975e-011 5.200190054757239e-005 5.239672889951906e-005 2.305574141473957e-004 2.096252679034859e-004 -3.152439865626235e-004 3.150080134373765e-004 2.084711506629819e-004 2.294329276910206e-004 
9.524999999999975e-011 3.812902580117583e-005 4.006555881795143e-005 2.266658383508248e-004 2.018607971784093e-004 -3.150728452924052e-004 3.151791547075948e-004 2.021601910572869e-004 2.263716270608679e-004 
9.549999999999975e-011 6.670724637978479e-005 6.922611070537914e-005 2.220339893730530e-004 1.926770315850913e-004 -3.149215980652502e-004 3.153304019347498e-004 1.941285372104443e-004 2.226232293256140e-004 
9.574999999999975e-011 6.010019829251673e-005 6.238109505533887e-005 2.167200118864480e-004 1.818070841643106e-004 -3.148363273278078e-004 3.154156726721922e-004 1.838150770325519e-004 2.179503198568049e-004 
9.599999999999975e-011 9.752012634870469e-005 9.896448180988353e-005 2.105798423480711e-004 1.685107275329279e-004 -3.148311320490467e-004 3.154208679509533e-004 1.704465244644309e-004 2.120637596974724e-004 
9.624999999999975e-011 1.019891878659024e-004 1.025602853687061e-004 2.032086777731004e-004 1.514821228025733e-004 -3.148925573672314e-004 3.153594426327686e-004 1.528880070067133e-004 2.045728596600119e-004 
9.649999999999974e-011 1.543402659232676e-004 1.542430570824902e-004 1.939148061227106e-004 1.287602825978686e-004 -3.149923154652657e-004 3.152596845347343e-004 1.294394875042589e-004 1.949095736588614e-004 
9.674999999999974e-011 1.801415321668614e-004 1.798606824088707e-004 1.816978868498426e-004 9.762160841931309e-005 -3.151013056766268e-004 3.151506943233732e-004 9.761561295375403e-005 1.822330648781261e-004 
9.699999999999974e-011 2.631222362224832e-004 2.629870077585283e-004 1.652308131210339e-004 5.460040303035483e-005 -3.151991074053698e-004 3.150528925946302e-004 5.409856440930991e-005 1.653487793454740e-004 
9.724999999999974e-011 3.297006008616390e-004 3.299753211911875e-004 1.429590633886843e-004 -3.794365445087260e-006 -3.152758617846026e-004 3.149761382153974e-004 -4.552070139934389e-006 1.427787303377923e-004 
9.749999999999974e-011 4.550737493806138e-004 4.556595321962581e-004 1.137178146759468e-004 -7.877385749980993e-005 -3.153265594894922e-004 3.149254405105078e-004 -7.955647782368365e-005 1.133884722520710e-004 
9.774999999999974e-011 5.346933435627192e-004 5.353997616643358e-004 7.856570790848212e-005 -1.656043165607620e-004 -3.153429005141239e-004 3.149090994858761e-004 -1.662002101677337e-004 7.825176394340827e-005 
9.799999999999974e-011 5.967386601682435e-004 5.972941739656059e-004 4.340290389510030e-005 -2.387087745822162e-004 -3.153167824230816e-004 3.149352175769184e-004 -2.388655565687566e-004 4.327230303788206e-005 
9.824999999999974e-011 5.302510838908083e-004 5.308324971120150e-004 1.910910292465694e-005 -2.632352110401922e-004 -3.152587901615936e-004 3.149932098384064e-004 -2.628601538258644e-004 1.928152905205128e-005 
9.849999999999974e-011 4.453629051910718e-004 4.463356602560971e-004 1.666406795851347e-005 -2.198551389363839e-004 -3.152055427389892e-004 3.150464572610108e-004 -2.190238676503919e-004 1.714661929421484e-005 
9.874999999999974e-011 3.479584009683941e-004 3.497038180688081e-004 4.076146295286309e-005 -1.082230182320097e-004 -3.151958760490418e-004 3.150561239509582e-004 -1.073230341106520e-004 4.145256680869398e-005 
9.899999999999974e-011 3.853279768177692e-004 3.874713512411760e-004 8.781932383751765e-005 2.319138405057961e-005 -3.152405455666900e-004 3.150114544333100e-004 2.392728948715397e-005 8.857479909299446e-005 
9.924999999999974e-011 4.744772415232045e-004 4.755306090887929e-004 1.482367885343419e-004 1.351521763882393e-004 -3.153150479501371e-004 3.149369520498629e-004 1.355652702009179e-004 1.488940506303427e-004 
9.949999999999973e-011 6.005028483387028e-004 5.979803253158019e-004 2.082260174566829e-004 1.999739144464674e-004 -3.153709449681920e-004 3.148810550318080e-004 1.999843777332848e-004 2.085678692643818e-004 
9.974999999999973e-011 5.677690550356277e-004 5.606573451580447e-004 2.518385312265697e-004 2.107650397274950e-004 -3.153580788130682e-004 3.148939211869318e-004 2.103500181968206e-004 2.516297080984837e-004 
9.999999999999973e-011 4.301388488045411e-004 4.197704972905736e-004 2.677370645016882e-004 1.811370514819041e-004 -3.152497660889274e-004 3.150022339110726e-004 1.803909110776143e-004 2.668689884331936e-004 
1.002499999999997e-010 1.925752411869100e-004 1.809514808732061e-004 2.569187813014878e-004 1.391095940887373e-004 -3.150514960636266e-004 3.152005039363734e-004 1.382237908134671e-004 2.554692783449667e-004 
1.004999999999997e-010 3.925575003744164e-005 2.697975193342275e-005 2.324489809754162e-004 1.134166084439753e-004 -3.147867751091687e-004 3.154652248908313e-004 1.125328158410673e-004 2.305646269356190e-004 
1.007499999999997e-010 -4.770766152683707e-005 -6.116561841696842e-005 2.114852593235522e-004 1.200647449254088e-004 -3.144761890823624e-004 3.157758109176376e-004 1.191750889653028e-004 2.092348772038460e-004 
1.009999999999997e-010 5.454398695478836e-006 -9.350793510482323e-006 2.066091112681509e-004 1.582790145407495e-004 -3.141322124809659e-004 3.161197875190341e-004 1.572702185500667e-004 2.039681887355245e-004 
1.012499999999997e-010 6.869820393312822e-005 5.512689646549772e-005 2.207481641608691e-004 2.138536704308492e-004 -3.137755970738717e-004 3.164764029261283e-004 2.126735577659994e-004 2.177601720270203e-004 
1.014999999999997e-010 1.602182865214963e-004 1.526325858950004e-004 2.470586631894601e-004 2.659349050191747e-004 -3.134540884969860e-004 3.167979115030140e-004 2.647457653826647e-004 2.440343923572710e-004 
1.017499999999997e-010 1.649121026382658e-004 1.675790680472555e-004 2.734666569494406e-004 2.960242098737951e-004 -3.132402115583137e-004 3.170117884416863e-004 2.951645458189539e-004 2.709904729208464e-004 
